id,university_name,program_name,country_id,location,campus,level_of_study,degree_15yr_accepted,portal_or_direct,duration_in_months,duration_in_years,pace_of_study,teaching_form,language_of_study,private_or_public,currency,application_fee,admission_fee,initial_deposit,scholarship,Scholarship_Criteria,concentration,tuition_fee_per_semester,tuition_fee_per_year,tuition_fee_per_course,credits,per_credit_rate,gre_score,gmat_score,sat_score,act_score,ielts,ielts_nblt,toefl,toefl_nblt,duolingo,duolingo_nblt,pte,pte_nblt,backlogs,moi_accepted,wes_required,aps_required,inter_english_first_year,inter_english_second_year,intakes,deadlines,gap_accepted,without_maths,stateboard_accepted,entry_requirement_out_of4,entry_requirement_out_of5,entry_requirement_out_of10,entry_requirement_out_of100,english_requirement_icse,english_requirement_cbse,english_requirement_ib,english_requirement_others,age_gap_upto,noticeable_academic_gap,data,created_at,updated_at
,Towson University,Professional Studies M.A.,2,Maryland,Towson,Master,Professional Studies M.A.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Other,11430,22860,45720,36,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Professional Writing M.S.,2,Maryland,Towson,Master,Professional Writing M.S.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Other,11430,22860,45720,36,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Psychology M.A.,2,Maryland,Towson,Master,Psychology M.A.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Social Sciences,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Reading Education M.Ed.,2,Maryland,Towson,Master,Reading Education M.Ed.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Education,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,School Psychology C.A.S.,2,Maryland,Towson,Master,School Psychology C.A.S.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Social Sciences,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Secondary Education M.Ed.,2,Maryland,Towson,Master,Secondary Education M.Ed.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Education,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Special Education M.Ed.,2,Maryland,Towson,Master,Special Education M.Ed.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Education,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Speech-Language Pathology M.S.,2,Maryland,Towson,Master,Speech-Language Pathology M.S.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Arts & Humanities,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Supply Chain Management M.S.,2,Maryland,Towson,Master,Supply Chain Management M.S.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Business & Management,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Teaching M.A.T.,2,Maryland,Towson,Master,Teaching M.A.T.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Education,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Transformational Educational Leadership M.S.,2,Maryland,Towson,Master,Transformational Educational Leadership M.S.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Education,9525,19050,38100,30,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Women's and Gender Studies M.S.,2,Maryland,Towson,Master,Women's and Gender Studies M.S.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Other,11430,22860,45720,36,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Audiology Au.D.,2,Maryland,Towson,Master,Audiology Au.D.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Other,31433,62865,125730,99,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Autism Studies Ph.D.,2,Maryland,Towson,Ph.D,Autism Studies Ph.D.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Other,19050,38100,76200,60,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Information Technology Ph.D.,2,Maryland,Towson,Ph.D,Information Technology Ph.D.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Computer Science & IT,13335,26670,53340,42,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Instructional Technology Ph.D.,2,Maryland,Towson,Ph.D,Instructional Technology Ph.D.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Other,20003,40005,80010,63,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Occupational Science Ph.D.,2,Maryland,Towson,Ph.D,Occupational Science Ph.D.,Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,0,,200,$1000 Annually on Application ,,Science,28575,57150,114300,90,"$1,270.00",3,0,,,,6.5,6.5,80,20,115,NA,57,NA,Flexible,No,Yes for 15 Yr. Edu,,,Spring,,,,Fall,,,,,,,,,,,,,
,Towson University,Accountancy (BSB),2,Illinois,,Ph.D,Accountancy (BSB),Study Group,24 months,2 years,Yes for NAAC 'A' Uni.,On Campus,English,Public,$,75,,250, ,,Other,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Actuarial Science (BSB),2,Illinois,,Bachelor,Actuarial Science (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Science,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Bachelor of Science in Computer Science,2,Illinois,,Bachelor,Bachelor of Science in Computer Science,Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Computer Science & IT,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Business Administration (BSB),2,Illinois,,Bachelor,Business Administration (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Business Analytics (BSB),2,Illinois,,Bachelor,Business Analytics (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Computer Science + Economics,2,Illinois,,Bachelor,Computer Science + Economics,Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Economic Data Analytics (BSB),2,Illinois,,Bachelor,Economic Data Analytics (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Other,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Economics (BSB),2,Illinois,,Bachelor,Economics (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Entrepreneurship (BSB),2,Illinois,,Bachelor,Entrepreneurship (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Finance (BSB),2,Illinois,,Bachelor,Finance (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Hospitality Leadership (BSB),2,Illinois,,Bachelor,Hospitality Leadership (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Hospitality & Tourism,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Management (BSB),2,Illinois,,Bachelor,Management (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Management Information Systems (BSB),2,Illinois,,Bachelor,Management Information Systems (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Marketing (BSB),2,Illinois,,Bachelor,Marketing (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Real Estate (BSB),2,Illinois,,Bachelor,Real Estate (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Other,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Sports Business (BSB),2,Illinois,,Bachelor,Sports Business (BSB),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,250, ,,Business & Management,,48936,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Audit and Advisory Services (MSAA),2,Illinois,,Bachelor,Audit and Advisory Services (MSAA),Study Group,48 months,4years,NA,On Campus,English,Private,$,75,,2000, ,,Computer Science & IT,,31456,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Business Analytics (MS),2,Illinois,,Master,Business Analytics (MS),Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,39296,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Economics and Quantitative Analysis (MS),2,Illinois,,Master,Economics and Quantitative Analysis (MS),Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,31456,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Finance (MS),2,Illinois,,Master,Finance (MS),Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,31456,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Human Resources (MSHR),2,Illinois,,Master,Human Resources (MSHR),Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Other,,31456,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Marketing (MS),2,Illinois,,Master,Marketing (MS),Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,31456,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Marketing Analysis (MSMA),2,Illinois,,Master,Marketing Analysis (MSMA),Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,31456,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Real Estate (MS),2,Illinois,,Master,Real Estate (MS),Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Other,,31456,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Supply Chain Management (MS),2,Illinois,,Master,Supply Chain Management (MS),Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,39296,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Accountancy Concentration,2,Illinois,,Master,MBA - Accountancy Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Applied Economics Concentration,2,Illinois,,Master,MBA - Applied Economics Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Business Analytics Concentration,2,Illinois,,Master,MBA - Business Analytics Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Business Strategy & Decision Making Concentration,2,Illinois,,Master,MBA - Business Strategy & Decision Making Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Custom MBA Concentration,2,Illinois,,Master,MBA - Custom MBA Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Entrepreneurship Concentration,2,Illinois,,Master,MBA - Entrepreneurship Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Finance Concentration,2,Illinois,,Master,MBA - Finance Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Hospitality Leadership Concentration,2,Illinois,,Master,MBA - Hospitality Leadership Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Management Concentration,2,Illinois,,Master,MBA - Management Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Management Information Systems Concentration,2,Illinois,,Master,MBA - Management Information Systems Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Marketing Concentration,2,Illinois,,Master,MBA - Marketing Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Marketing Strategy & Planning Concentration,2,Illinois,,Master,MBA - Marketing Strategy & Planning Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,MBA - Real Estate Finance & Investment Concentration,2,Illinois,,Master,MBA - Real Estate Finance & Investment Concentration,Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,"MBA - Strategy, Execution & Valuation Concentration",2,Illinois,,Master,"MBA - Strategy, Execution & Valuation Concentration",Study Group,24 months,2 years,NA,On Campus,English,Private,$,75,,2000, ,,Business & Management,,58944,,,,3,,,,,6.5,NA,80,NA,115,NA,53,NA,15,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,DePaul University,Accounting,2,Virginia,,Master,Accounting,Study Group,24 months,2 years,NA,On Campus,English,Private,$,70,,3000, ,,Business & Management,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Biochemistry,2,Virginia,,Bachelor,Biochemistry,Study Group,48 months,4years,NA,On Campus,English,Public,$,70,,3000, ,,Science,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Bioengineering and biomedical engineering,2,Virginia,,Bachelor,Bioengineering and biomedical engineering,Study Group,48 months,4years,NA,On Campus,English,Public,$,70,,3000, ,,Engineering,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Business Administration and Management,2,Virginia,,Bachelor,Business Administration and Management,Study Group,48 months,4years,NA,On Campus,English,Public,$,70,,3000, ,,Business & Management,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Civil engineering,2,Virginia,,Bachelor,Civil engineering,Study Group,48 months,4years,NA,On Campus,English,Public,$,70,,3000, ,,Engineering,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Computer science,2,Virginia,,Bachelor,Computer science,Study Group,48 months,4years,NA,On Campus,English,Public,$,70,,3000, ,,Computer Science & IT,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Electrical and electronics engineering,2,Virginia,,Bachelor,Electrical and electronics engineering,Study Group,48 months,4years,NA,On Campus,English,Public,$,70,,3000, ,,Engineering,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Mechanical engineering,2,Virginia,,Bachelor,Mechanical engineering,Study Group,48 months,4years,NA,On Campus,English,Public,$,70,,3000, ,,Engineering,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Psychology,2,Virginia,,Bachelor,Psychology,Study Group,48 months,4years,NA,On Campus,English,Public,$,70,,3000, ,,Social Sciences,13000,26000,,,,3.5,0,,,,6.5,NA,80,NA,105,NA,58,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,JAMES MADISON UNIV ( UNDERGRADUATE ONLY),Biological Sciences (BA),2,Florida,,Bachelor,Biological Sciences (BA),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,550, ,,Science,9482,18963,,,,3,0,,,,6,NA,85,NA,100,NA,55,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Biological Sciences (BS),2,Florida,,Bachelor,Biological Sciences (BS),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,550, ,,Science,9482,18963,,,,3,0,,,,6,NA,85,NA,100,NA,55,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Business Analytics (BBA),2,Florida,,Bachelor,Business Analytics (BBA),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,550, ,,Business & Management,9482,18963,,,,3,0,,,,6,NA,85,NA,100,NA,55,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Business Analytics (BS),2,Florida,,Bachelor,Business Analytics (BS),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,550, ,,Business & Management,9482,18963,,,,3,0,,,,6,NA,85,NA,100,NA,55,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Chemistry (BA),2,Florida,,Bachelor,Chemistry (BA),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,2000, ,,Science,9482,18963,,,,3,155V/152QN,,,,6.5,NA,550PB,NA,105,NA,,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Chemistry (BS),2,Florida,,Bachelor,Chemistry (BS),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,2000, ,,Science,9482,18963,,,,3,155V/152QN,,,,6.5,NA,550PB,NA,105,NA,,NA,NA,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Computer Engineering (BSCE),2,Florida,,Bachelor,Computer Engineering (BSCE),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,2000, ,,Engineering,9482,18963,,,,3,155V/152QN,,,,6.5,NA,550PB,NA,105,NA,,NA,NA,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Computer Science (BA),2,Florida,,Bachelor,Computer Science (BA),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,550, ,,Computer Science & IT,9482,18963,,,,3,0,,,,6,NA,85,NA,100,NA,55,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Computer Science (BS),2,Florida,,Bachelor,Computer Science (BS),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,550, ,,Computer Science & IT,9482,18963,,,,3,0,,,,6,NA,85,NA,100,NA,55,NA,NA,No,No,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Data Science and Analytics (BS),2,Florida,,Bachelor,Data Science and Analytics (BS),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,2000, ,,Computer Science & IT,9482,18963,,,,3,155V/152QN,,,,6.5,NA,550PB,NA,105,NA,,NA,NA,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Electrical Engineering (BSEE),2,Florida,,Bachelor,Electrical Engineering (BSEE),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,2000, ,,Engineering,9482,18963,,,,3,155V/152QN,,,,6.5,NA,550PB,NA,105,NA,,NA,NA,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
,Florida Atlantic University,Environmental Engineering (BSEV),2,Florida,,Bachelor,Environmental Engineering (BSEV),Study Group,48 months,4years,NA,On Campus,English,Public,$,30,,2000, ,,Engineering,9482,18963,,,,3,155V/152QN,,,,6.5,NA,550PB,NA,105,NA,,NA,NA,No,Yes for 15 Yr. Edu,,,Spring,,Summer,,Fall,,,,,,,,,,,,,
